season,team,player_name,player_long_name,espn_id,player_role,is_withdrawn,nationality,acquisition_type,base_price,sold_price,currency,sold_price_inr,base_price_inr,sold_price_crores,capped_status,replaced_player,price_bucket,is_mega_auction_year
2013,Kolkata Knight Riders,B Lee,Brett Lee,6278,P,,Overseas,retained,400000,400000,USD,18000000,,1.8,,,1-2 Crore,N
2013,Kolkata Knight Riders,BB McCullum,Brendon McCullum,37737,P,,Overseas,retained,400000,900000,USD,40500000,,4.05,,,2-5 Crore,N
2013,Kolkata Knight Riders,R McLaren,Ryan McLaren,46393,P,,Overseas,sold,50000,50000,USD,2250000,,0.23,,,Under 1 Crore,N
2013,Kolkata Knight Riders,Mohammed Shami,Mohammed Shami,481896,P,,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Kolkata Knight Riders,EJG Morgan,Eoin Morgan,24598,P,,Overseas,retained,200000,350000,USD,15750000,,1.57,,,1-2 Crore,N
2013,Kolkata Knight Riders,SP Narine,Sunil Narine,230558,P,,Overseas,retained,50000,700000,USD,31500000,,3.15,,,2-5 Crore,N
2013,Kolkata Knight Riders,S Narwal,Sumit Narwal,32084,P,,India,signed,,44444,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Kolkata Knight Riders,YK Pathan,Yusuf Pathan,32498,P,,India,retained,300000,2100000,USD,94500000,,9.45,,,5-10 Crore,N
2013,Kolkata Knight Riders,PJ Sangwan,Pradeep Sangwan,279545,P,,India,retained,,44444,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Kolkata Knight Riders,SMSM Senanayake,Sachithra Senanayake,273439,P,,Overseas,sold,50000,625000,USD,28125000,,2.81,,,2-5 Crore,N
2013,Kolkata Knight Riders,Shakib Al Hasan,Shakib Al Hasan,56143,P,,Overseas,retained,200000,425000,USD,19125000,,1.91,,,1-2 Crore,N
2013,Kolkata Knight Riders,LR Shukla,Laxmi Shukla,34019,P,,India,retained,,66667,USD,3000000,,0.3,,,Under 1 Crore,N
2013,Kolkata Knight Riders,RN ten Doeschate,Ryan ten Doeschate,47660,P,,Overseas,retained,50000,150000,USD,6750000,,0.68,,,Under 1 Crore,N
2013,Kolkata Knight Riders,MK Tiwary,Manoj Tiwary,35565,P,,India,retained,100000,475000,USD,21375000,,2.14,,,2-5 Crore,N
2013,Kolkata Knight Riders,JL Pattinson,James Pattinson,272465,P,Y,Overseas,retained,100000,100000,USD,4500000,,0.45,,,Under 1 Crore,N
2013,Mumbai Indians,RG Sharma,Rohit Sharma,34102,C,,India,retained,200000,2000000,USD,90000000,,9.0,,,5-10 Crore,N
2013,Mumbai Indians,AN Ahmed,Abu Nechim,228430,P,,India,retained,,44444,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Mumbai Indians,Amitoze Singh,Amitoze Singh,482315,P,,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Mumbai Indians,AC Blizzard,Aiden Blizzard,4498,P,,Overseas,retained,20000,20000,USD,900000,,0.09,,,Under 1 Crore,N
2013,Mumbai Indians,JJ Bumrah,Jasprit Bumrah,625383,P,,India,signed,,18182,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Mumbai Indians,YS Chahal,Yuzvendra Chahal,430246,P,,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Mumbai Indians,NM Coulter-Nile,Nathan Coulter-Nile,261354,P,,Overseas,sold,100000,450000,USD,20250000,,2.02,,,2-5 Crore,N
2013,Mumbai Indians,R Dhawan,Rishi Dhawan,290727,P,,India,signed,,36364,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Mumbai Indians,JEC Franklin,James Franklin,37004,P,,Overseas,retained,100000,100000,USD,4500000,,0.45,,,Under 1 Crore,N
2013,Mumbai Indians,Harbhajan Singh,Harbhajan Singh,29264,P,,India,retained,,1300000,USD,58500000,,5.85,,,5-10 Crore,N
2013,Mumbai Indians,PJ Hughes,Phillip Hughes,272364,P,,Overseas,sold,100000,100000,USD,4500000,,0.45,,,Under 1 Crore,N
2013,Mumbai Indians,Jalaj S Saxena,Jalaj Saxena,237199,P,,India,signed,,36364,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Mumbai Indians,Javed Khan,Javed Khan,631130,P,,India,signed,,18182,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Mumbai Indians,MG Johnson,Mitchell Johnson,6033,P,,Overseas,retained,300000,300000,USD,13500000,,1.35,,,1-2 Crore,N
2013,Mumbai Indians,KD Karthik,Dinesh Karthik,30045,WK,,India,retained,200000,900000,USD,40500000,,4.05,,,2-5 Crore,N
2013,Mumbai Indians,DS Kulkarni,Dhawal Kulkarni,277955,P,,India,retained,,44444,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Mumbai Indians,SL Malinga,Lasith Malinga,49758,P,,Overseas,retained,,900000,USD,40500000,,4.05,,,2-5 Crore,N
2013,Mumbai Indians,SH Marathe,Sushant Marathe,31756,P,,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Mumbai Indians,GJ Maxwell,Glenn Maxwell,325026,P,,Overseas,sold,200000,1000000,USD,45000000,,4.5,,,2-5 Crore,N
2013,Mumbai Indians,PP Ojha,Pragyan Ojha,32130,P,,India,retained,200000,500000,USD,22500000,,2.25,,,2-5 Crore,N
2013,Mumbai Indians,JDP Oram,Jacob Oram,38062,P,,Overseas,sold,50000,50000,USD,2250000,,0.23,,,Under 1 Crore,N
2013,Mumbai Indians,MM Patel,Munaf Patel,32965,P,,India,retained,100000,700000,USD,31500000,,3.15,,,2-5 Crore,N
2013,Mumbai Indians,AR Patel,Axar Patel,554691,P,,India,signed,,18182,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Mumbai Indians,KA Pollard,Kieron Pollard,230559,P,,Overseas,retained,,500000,USD,22500000,,2.25,,,2-5 Crore,N
2013,Mumbai Indians,AT Rayudu,Ambati Rayudu,33141,P,,India,retained,,66667,USD,3000000,,0.3,,,Under 1 Crore,N
2013,Mumbai Indians,DR Smith,Dwayne Smith,53118,P,,Overseas,retained,,300000,USD,13500000,,1.35,,,1-2 Crore,N
2013,Mumbai Indians,P Suyal,Pawan Suyal,431213,P,,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Mumbai Indians,AP Tare,Aditya Tare,333904,WK,,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Mumbai Indians,SR Tendulkar,Sachin Tendulkar,35320,P,,India,retained,,1800000,USD,81000000,,8.1,,,5-10 Crore,N
2013,Mumbai Indians,SA Yadav,Suryakumar Yadav,446507,P,,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Pune Warriors,AD Mathews,Angelo Mathews,49764,C,,Overseas,retained,200000,950000,USD,42750000,,4.28,,,2-5 Crore,N
2013,Pune Warriors,UA Birla,Udit Birla,262533,P,,India,signed,,18182,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Pune Warriors,AB Dinda,Ashok Dinda,227712,P,,India,retained,100000,375000,USD,16875000,,1.69,,,1-2 Crore,N
2013,Pune Warriors,ER Dwivedi,Eklavya Dwivedi,340841,P,,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Pune Warriors,AJ Finch,Aaron Finch,5334,P,,Overseas,signed,100000,300000,USD,13500000,,1.35,,,1-2 Crore,N
2013,Pune Warriors,RV Gomez,Raiphi Gomez,28846,P,,India,retained,,44444,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Pune Warriors,Harpreet Singh,Harpreet Singh,340854,P,,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Pune Warriors,DS Jadhav,Dheeraj Jadhav,29637,P,,India,retained,,66667,USD,3000000,,0.3,,,Under 1 Crore,N
2013,Pune Warriors,B Kumar,Bhuvneshwar Kumar,326016,P,,India,retained,,44444,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Pune Warriors,AP Majumdar,Anustup Majumdar,31750,P,,India,retained,,44444,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Pune Warriors,M Manhas,Mithun Manhas,31001,P,,India,retained,,66667,USD,3000000,,0.3,,,Under 1 Crore,N
2013,Pune Warriors,MR Marsh,Mitchell Marsh,272450,P,,Overseas,retained,100000,290000,USD,13050000,,1.3,,,1-2 Crore,N
2013,Pune Warriors,BAW Mendis,Ajantha Mendis,268739,P,,Overseas,sold,50000,725000,USD,32625000,,3.26,,,2-5 Crore,N
2013,Pune Warriors,AG Murtaza,Ali Murtaza,26490,P,,India,retained,,44444,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Pune Warriors,AM Nayar,Abhishek Nayar,32091,P,,India,sold,100000,675000,USD,30375000,,3.04,,,2-5 Crore,N
2013,Pune Warriors,MK Pandey,Manish Pandey,290630,P,,India,retained,,44444,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Pune Warriors,IC Pandey,Ishwar Pandey,447439,P,,India,signed,,36364,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Pune Warriors,WD Parnell,Wayne Parnell,265564,P,,Overseas,retained,100000,160000,USD,7200000,,0.72,,,Under 1 Crore,N
2013,Pune Warriors,Parvez Rasool,Parvez Rasool,378496,P,,India,signed,,36364,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Pune Warriors,M Rawat,Mahesh Rawat,33440,P,,India,signed,,18182,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Pune Warriors,KW Richardson,Kane Richardson,272262,P,,Overseas,sold,100000,700000,USD,31500000,,3.15,,,2-5 Crore,N
2013,Pune Warriors,MN Samuels,Marlon Samuels,52983,P,,Overseas,retained,,500000,USD,22500000,,2.25,,,2-5 Crore,N
2013,Pune Warriors,R Sharma,Rahul Sharma,272994,P,,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Pune Warriors,SPD Smith,Steven Smith,267192,P,,Overseas,retained,,290000,USD,13050000,,1.3,,,1-2 Crore,N
2013,Pune Warriors,TL Suman,Tirumalasetti Suman,34281,P,,India,signed,,66667,USD,3000000,,0.3,,,Under 1 Crore,N
2013,Pune Warriors,Tamim Iqbal,Tamim Iqbal,56194,P,,Overseas,retained,,350000,USD,15750000,,1.57,,,1-2 Crore,N
2013,Pune Warriors,LRPL Taylor,Ross Taylor,38699,P,,Overseas,traded,400000,1000000,USD,45000000,,4.5,,,2-5 Crore,N
2013,Pune Warriors,K Upadhyay,Krishnakant  Upadhyay,431876,P,,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Pune Warriors,RV Uthappa,Robin Uthappa,35582,P,,India,retained,200000,2100000,USD,94500000,,9.45,,,5-10 Crore,N
2013,Pune Warriors,SB Wagh,Shrikant Wagh,279552,P,,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Pune Warriors,LJ Wright,Luke Wright,23460,P,,Overseas,retained,,270000,USD,12150000,,1.22,,,1-2 Crore,N
2013,Pune Warriors,Yuvraj Singh,Yuvraj Singh,36084,P,,India,retained,400000,1800000,USD,81000000,,8.1,,,5-10 Crore,N
2013,Pune Warriors,MJ Clarke,Michael Clarke,4578,P,Y,Overseas,sold,400000,400000,USD,18000000,,1.8,,,1-2 Crore,N
2013,Rajasthan Royals,R Dravid,Rahul Dravid,28114,C,,India,retained,400000,500000,USD,22500000,,2.25,,,2-5 Crore,N
2013,Rajasthan Royals,S Badree,Samuel Badree,51433,P,,Overseas,signed,,50000,USD,2750000,,0.28,,,Under 1 Crore,N
2013,Rajasthan Royals,STR Binny,Stuart Binny,27223,P,,India,retained,,66667,USD,3000000,,0.3,,,Under 1 Crore,N
2013,Rajasthan Royals,KK Cooper,Kevon Cooper,371814,P,,Overseas,retained,50000,50000,USD,2250000,,0.23,,,Under 1 Crore,N
2013,Rajasthan Royals,FH Edwards,Fidel Edwards,51782,P,,Overseas,sold,100000,210000,USD,9450000,,0.94,,,Under 1 Crore,N
2013,Rajasthan Royals,JP Faulkner,James Faulkner,270484,P,,Overseas,sold,100000,400000,USD,18000000,,1.8,,,1-2 Crore,N
2013,Rajasthan Royals,SP Goswami,Shreevats Goswami,302579,P,,India,retained,,44444,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Rajasthan Royals,Harmeet Singh,Harmeet Singh,422847,P,,Overseas,signed,,36364,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Rajasthan Royals,BJ Hodge,Brad Hodge,5674,P,,Overseas,retained,200000,475000,USD,21375000,,2.14,,,2-5 Crore,N
2013,Rajasthan Royals,GB Hogg,Brad Hogg,5681,P,,Overseas,retained,100000,180000,USD,8100000,,0.81,,,Under 1 Crore,N
2013,Rajasthan Royals,VS Malik,Vikramjeet Malik,31738,P,,India,signed,,44444,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Rajasthan Royals,AL Menaria,Ashok Menaria,371150,P,,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Rajasthan Royals,MDKJ Perera,Kusal Perera,300631,P,,Overseas,sold,20000,20000,USD,900000,,0.09,,,Under 1 Crore,N
2013,Rajasthan Royals,AM Rahane,Ajinkya Rahane,277916,P,,India,retained,,44444,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Rajasthan Royals,Sachin Baby,Sachin Baby,432783,P,,India,signed,,36364,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Rajasthan Royals,SV Samson,Sanju Samson,425943,P,,India,signed,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Rajasthan Royals,OA Shah,Owais Shah,20123,P,,Overseas,retained,,1800000,USD,81000000,,8.1,,,5-10 Crore,N
2013,Rajasthan Royals,R Shukla,Rahul Shukla,390547,P,,India,signed,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Rajasthan Royals,SW Tait,Shaun Tait,8076,P,,Overseas,retained,300000,300000,USD,13500000,,1.35,,,1-2 Crore,N
2013,Rajasthan Royals,PV Tambe,Pravin Tambe,587152,P,,India,signed,,36364,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Rajasthan Royals,SK Trivedi,Siddharth Trivedi,35353,P,,India,retained,,66667,USD,3000000,,0.3,,,Under 1 Crore,N
2013,Rajasthan Royals,SR Watson,Shane Watson,8180,P,,Overseas,retained,,1300000,USD,58500000,,5.85,,,5-10 Crore,N
2013,Rajasthan Royals,DH Yagnik,Dishant Yagnik,36071,P,,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Rajasthan Royals,A Chandila,Ajit  Chandila,27783,P,Y,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Rajasthan Royals,AA Chavan,Ankeet Chavan,337913,P,Y,India,retained,,44444,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Rajasthan Royals,S Sreesanth,Sreesanth,34274,P,Y,India,retained,400000,400000,USD,18000000,,1.8,,,1-2 Crore,N
2013,Royal Challengers Bangalore,V Kohli,Virat Kohli,253802,C,,India,retained,,1800000,USD,81000000,,8.1,,,5-10 Crore,N
2013,Royal Challengers Bangalore,MA Agarwal,Mayank Agarwal,398438,P,,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Royal Challengers Bangalore,KP Appanna,KP Appanna,269170,P,,India,retained,,44444,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Royal Challengers Bangalore,S Aravind,Sreenath Aravind,290632,P,Y,India,retained,,44444,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Royal Challengers Bangalore,KB Arun Karthik,Arun Karthik,319745,WK,,India,retained,,44444,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Royal Challengers Bangalore,CD Barnwell,Chris Barnwell,330408,P,,Overseas,sold,50000,50000,USD,2250000,,0.23,,,Under 1 Crore,N
2013,Royal Challengers Bangalore,DT Christian,Dan Christian,4864,P,,Overseas,sold,100000,100000,USD,4500000,,0.45,,,Under 1 Crore,N
2013,Royal Challengers Bangalore,AB de Villiers,AB de Villiers,44936,P,,Overseas,retained,400000,1100000,USD,49500000,,4.95,,,2-5 Crore,N
2013,Royal Challengers Bangalore,TM Dilshan,Tillakaratne Dilshan,48472,P,,Overseas,retained,400000,650000,USD,29250000,,2.92,,,2-5 Crore,N
2013,Royal Challengers Bangalore,CH Gayle,Chris Gayle,51880,P,,Overseas,retained,,650000,USD,29250000,,2.92,,,2-5 Crore,N
2013,Royal Challengers Bangalore,MC Henriques,Moises Henriques,5961,P,,Overseas,sold,100000,300000,USD,13500000,,1.35,,,1-2 Crore,N
2013,Royal Challengers Bangalore,SP Jackson,Sheldon Jackson,237696,P,,India,signed,,36364,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Royal Challengers Bangalore,M Kartik,Murali Kartik,30049,P,,India,signed,200000,400000,USD,18000000,,1.8,,,1-2 Crore,N
2013,Royal Challengers Bangalore,Z Khan,Zaheer Khan,30102,P,,India,retained,300000,900000,USD,40500000,,4.05,,,2-5 Crore,N
2013,Royal Challengers Bangalore,AB McDonald,Andrew McDonald,6553,P,,Overseas,retained,50000,80000,USD,3600000,,0.36,,,Under 1 Crore,N
2013,Royal Challengers Bangalore,A Mithun,Abhimanyu Mithun,310958,P,,India,retained,100000,260000,USD,11700000,,1.17,,,1-2 Crore,N
2013,Royal Challengers Bangalore,A Mukund,Abhinav Mukund,302582,P,,India,signed,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Royal Challengers Bangalore,M Muralidaran,Muthiah Muralidaran,49636,P,,Overseas,retained,200000,220000,USD,9900000,,0.99,,,Under 1 Crore,N
2013,Royal Challengers Bangalore,KK Nair,Karun Nair,398439,P,,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Royal Challengers Bangalore,Pankaj Singh,Pankaj Singh,32973,P,,India,sold,50000,150000,USD,6750000,,0.68,,,Under 1 Crore,N
2013,Royal Challengers Bangalore,P Parameswaran,Prasanth Parameswaran,279562,P,,India,retained,,44444,USD,1999980,,0.2,,,Under 1 Crore,N
2013,Royal Challengers Bangalore,HV Patel,Harshal Patel,390481,P,,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Royal Challengers Bangalore,CA Pujara,Cheteshwar Pujara,32540,P,,India,retained,100000,700000,USD,31500000,,3.15,,,2-5 Crore,N
2013,Royal Challengers Bangalore,KL Rahul,KL Rahul,422108,P,,India,signed,,18182,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Royal Challengers Bangalore,R Rampaul,Ravi Rampaul,52912,P,,Overseas,sold,50000,290000,USD,13050000,,1.3,,,1-2 Crore,N
2013,Royal Challengers Bangalore,S Sandeep Warrier,Sandeep Warrier,592735,P,,India,signed,,18182,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Royal Challengers Bangalore,RP Singh,RP Singh,35280,P,,India,sold,100000,400000,USD,18000000,,1.8,,,1-2 Crore,N
2013,Royal Challengers Bangalore,S Sohal,Sunny Sohal,228943,P,,Overseas,signed,,44444,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Royal Challengers Bangalore,J Syed Mohammad,Jamaluddin Syed Mohammad,35261,P,,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Royal Challengers Bangalore,SS Tiwary,Saurabh Tiwary,35390,P,,India,retained,100000,1600000,USD,72000000,,7.2,,,5-10 Crore,N
2013,Royal Challengers Bangalore,JD Unadkat,Jaydev Unadkat,390484,P,,India,sold,100000,525000,USD,23625000,,2.36,,,2-5 Crore,N
2013,Royal Challengers Bangalore,DL Vettori,Daniel Vettori,38710,P,,Overseas,retained,400000,550000,USD,24750000,,2.48,,,2-5 Crore,N
2013,Royal Challengers Bangalore,R Vinay Kumar,Vinay Kumar,35731,P,,India,retained,100000,1000000,USD,45000000,,4.5,,,2-5 Crore,N
2013,Royal Challengers Bangalore,VH Zol,Vijay Zol,554699,P,,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Sunrisers Hyderabad,KC Sangakkara,Kumar Sangakkara,50710,C,,Overseas,retained,300000,700000,USD,31500000,,3.15,,,2-5 Crore,N
2013,Sunrisers Hyderabad,Anand Rajan,Anand Rajan,26797,P,,India,retained,,44444,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Sunrisers Hyderabad,Ankit Sharma,Ankit Sharma,422992,P,,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Sunrisers Hyderabad,A Ashish Reddy,Ashish Reddy,389605,P,,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Sunrisers Hyderabad,Q de Kock,Quinton de Kock,379143,P,,Overseas,sold,20000,20000,USD,900000,,0.09,,,Under 1 Crore,N
2013,Sunrisers Hyderabad,S Dhawan,Shikhar Dhawan,28235,P,,India,retained,100000,300000,USD,13500000,,1.35,,,1-2 Crore,N
2013,Sunrisers Hyderabad,JP Duminy,Jean-Paul Duminy,44932,P,Y,Overseas,retained,200000,300000,USD,13500000,,1.35,,,1-2 Crore,N
2013,Sunrisers Hyderabad,CA Lynn,Chris Lynn,326637,P,,Overseas,retained,20000,20000,USD,900000,,0.09,,,Under 1 Crore,N
2013,Sunrisers Hyderabad,NL McCullum,Nathan McCullum,37749,P,,Overseas,sold,100000,100000,USD,4500000,,0.45,,,Under 1 Crore,N
2013,Sunrisers Hyderabad,CJ McKay,Clint McKay,6903,P,,Overseas,sold,100000,100000,USD,4500000,,0.45,,,Under 1 Crore,N
2013,Sunrisers Hyderabad,A Mishra,Amit Mishra,31107,P,,India,retained,100000,300000,USD,13500000,,1.35,,,1-2 Crore,N
2013,Sunrisers Hyderabad,PA Patel,Parthiv Patel,32242,WK,,India,retained,200000,650000,USD,29250000,,2.92,,,2-5 Crore,N
2013,Sunrisers Hyderabad,NLTC Perera,Thisara Perera,233514,P,,Overseas,sold,50000,675000,USD,30375000,,3.04,,,2-5 Crore,N
2013,Sunrisers Hyderabad,P Prasanth,Padmanabhan Prasanth,32211,P,,India,signed,,18182,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Sunrisers Hyderabad,V Pratap Singh,Veer Pratap Singh,528967,P,,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Sunrisers Hyderabad,S Rana,Sachin Rana,33757,P,,India,signed,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Sunrisers Hyderabad,DB Ravi Teja,Dwaraka Ravi Teja,237701,P,,India,retained,,44444,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Sunrisers Hyderabad,PA Reddy,Akshath Reddy,376109,P,,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Sunrisers Hyderabad,BB Samantray,Biplab Samantray,430125,P,,India,retained,,22222,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Sunrisers Hyderabad,DJG Sammy,Daren Sammy,53115,P,,Overseas,sold,100000,425000,USD,19125000,,1.91,,,1-2 Crore,N
2013,Sunrisers Hyderabad,I Sharma,Ishant Sharma,236779,P,,India,retained,200000,450000,USD,20250000,,2.02,,,2-5 Crore,N
2013,Sunrisers Hyderabad,KV Sharma,Karn Sharma,30288,P,,India,signed,,36364,USD,2000000,,0.2,,,Under 1 Crore,N
2013,Sunrisers Hyderabad,DW Steyn,Dale Steyn,47492,P,,Overseas,retained,200000,1200000,USD,54000000,,5.4,,,5-10 Crore,N
2013,Sunrisers Hyderabad,X Thalaivan Sargunam,Thalaivan Sargunam,319744,P,,India,signed,,18182,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Sunrisers Hyderabad,S Tyagi,Sudeep Tyagi,317784,P,,India,sold,100000,100000,USD,4500000,,0.45,,,Under 1 Crore,N
2013,Sunrisers Hyderabad,GH Vihari,Hanuma Vihari,452044,P,,India,signed,,18182,USD,1000000,,0.1,,,Under 1 Crore,N
2013,Sunrisers Hyderabad,CL White,Cameron White,8291,P,,Overseas,retained,300000,1100000,USD,49500000,,4.95,,,2-5 Crore,N
2013,Mumbai Indians,RT Ponting,Ricky Ponting,7133,P,,Overseas,sold,400000,400000,USD,18000000,,1.8,,,1-2 Crore,N
2013,Kolkata Knight Riders,P Dogra,Paras Dogra,28160,P,,India,signed,,35000,USD,1575000,,0.16,,,Under 1 Crore,N
